Sales_Date,Store ID,Product ID,Quantity,Revenue,day_of_week,month,is_weekend
2023-02-12,33,57,3,-43.05,6,2,True
2023-02-12,33,82,1,-17.15,6,2,True
2023-02-12,33,161,1,23.8,6,2,True
2023-02-12,33,212,1,33.95,6,2,True
2023-02-12,34,196,1,17.5,6,2,True
2023-02-13,1,57,1,15.5,0,2,False
2023-02-13,1,161,1,25.5,0,2,False
2023-02-13,1,239,1,17.5,0,2,False
2023-02-13,1,247,1,34.5,0,2,False
2023-02-13,1,249,1,26.0,0,2,False
2023-02-13,2,15,4,100.0,0,2,False
2023-02-13,2,134,1,34.0,0,2,False
2023-02-13,2,143,1,35.5,0,2,False
2023-02-13,2,170,1,34.0,0,2,False
2023-02-13,2,222,1,18.5,0,2,False
2023-02-13,3,30,1,26.0,0,2,False
2023-02-13,3,212,1,36.5,0,2,False
2023-02-13,4,4,1,44.5,0,2,False
2023-02-13,4,135,1,28.5,0,2,False
2023-02-13,4,144,1,42.5,0,2,False
2023-02-13,4,249,1,26.0,0,2,False
2023-02-13,5,41,1,21.0,0,2,False
2023-02-13,5,82,1,18.5,0,2,False
2023-02-13,6,13,3,543.0,0,2,False
2023-02-13,6,66,2,269.0,0,2,False
2023-02-13,6,92,2,0.0,0,2,False
2023-02-13,6,93,1,-192.5,0,2,False
2023-02-13,6,239,1,137.0,0,2,False
2023-02-13,7,4,1,347.5,0,2,False
2023-02-13,7,57,1,119.5,0,2,False
2023-02-13,7,117,1,233.5,0,2,False
2023-02-13,7,247,1,268.5,0,2,False
2023-02-13,8,31,1,108.0,0,2,False
2023-02-13,8,65,1,254.0,0,2,False
2023-02-13,8,93,1,192.5,0,2,False
2023-02-13,8,170,1,262.5,0,2,False
2023-02-13,9,4,1,347.5,0,2,False
2023-02-13,9,14,1,146.0,0,2,False
2023-02-13,9,39,1,219.0,0,2,False
2023-02-13,9,66,1,134.5,0,2,False
2023-02-13,9,93,1,192.5,0,2,False
2023-02-13,9,212,3,849.0,0,2,False
2023-02-13,9,223,1,122.5,0,2,False
2023-02-13,10,4,1,347.5,0,2,False
2023-02-13,10,41,1,163.5,0,2,False
2023-02-13,10,56,1,117.0,0,2,False
2023-02-13,11,170,1,31.5,0,2,False
2023-02-13,12,5,1,15.75,0,2,False
2023-02-13,12,14,1,17.5,0,2,False
2023-02-13,12,39,1,26.25,0,2,False
2023-02-13,12,41,1,19.6,0,2,False
2023-02-13,12,196,1,17.5,0,2,False
2023-02-13,14,13,1,-21.7,0,2,False
2023-02-13,14,82,1,17.15,0,2,False
2023-02-13,17,4,1,31.5,0,2,False
2023-02-13,19,195,1,23.5,0,2,False
2023-02-13,20,197,1,19.5,0,2,False
2023-02-13,21,67,1,26.25,0,2,False
2023-02-13,21,144,1,39.55,0,2,False
2023-02-13,21,160,1,23.45,0,2,False
2023-02-13,21,161,1,23.8,0,2,False
2023-02-13,22,109,1,17.5,0,2,False
2023-02-13,23,56,1,14.0,0,2,False
2023-02-13,25,13,1,21.7,0,2,False
2023-02-13,26,13,1,21.7,0,2,False
2023-02-13,26,15,1,23.1,0,2,False
2023-02-13,26,56,1,14.0,0,2,False
2023-02-13,27,144,1,39.55,0,2,False
2023-02-13,28,187,1,23.8,0,2,False
2023-02-13,30,170,1,31.5,0,2,False
2023-02-13,30,195,1,31.15,0,2,False
2023-02-13,30,221,1,31.5,0,2,False
2023-02-13,31,5,1,15.75,0,2,False
2023-02-13,31,14,3,52.5,0,2,False
2023-02-13,31,67,1,-26.25,0,2,False
2023-02-13,31,186,1,-21.35,0,2,False
2023-02-13,31,187,1,23.8,0,2,False
2023-02-13,32,239,1,16.45,0,2,False
2023-02-13,34,197,1,25.9,0,2,False
2023-02-13,35,5,1,15.75,0,2,False
2023-02-13,35,195,1,31.15,0,2,False
2023-02-14,1,39,1,28.0,1,2,False
2023-02-14,1,83,3,78.0,1,2,False
2023-02-14,1,119,3,23.0,1,2,False
2023-02-14,1,222,2,37.0,1,2,False
2023-02-14,2,14,1,19.0,1,2,False
2023-02-14,2,40,1,16.0,1,2,False
2023-02-14,2,66,2,35.0,1,2,False
2023-02-14,2,93,1,25.0,1,2,False
2023-02-14,2,117,1,30.0,1,2,False
2023-02-14,2,135,1,28.5,1,2,False
2023-02-14,2,145,3,25.5,1,2,False
2023-02-14,2,195,2,67.0,1,2,False
2023-02-14,2,212,1,36.5,1,2,False
2023-02-14,2,222,2,37.0,1,2,False
2023-02-14,3,171,1,21.0,1,2,False
2023-02-14,4,145,1,25.5,1,2,False
2023-02-14,4,170,1,34.0,1,2,False
2023-02-14,4,213,1,27.0,1,2,False
2023-02-14,4,249,1,26.0,1,2,False
2023-02-14,5,14,1,19.0,1,2,False
2023-02-14,5,92,1,-13.0,1,2,False
2023-02-14,5,144,1,42.5,1,2,False
2023-02-14,5,160,1,25.0,1,2,False
2023-02-14,5,195,1,33.5,1,2,False
2023-02-14,6,238,1,236.5,1,2,False
2023-02-14,7,4,2,695.0,1,2,False
2023-02-14,7,247,1,268.5,1,2,False
2023-02-14,8,13,2,362.0,1,2,False
2023-02-14,8,15,1,192.5,1,2,False
2023-02-14,8,213,1,210.0,1,2,False
2023-02-14,9,40,1,122.5,1,2,False
2023-02-14,9,223,1,122.5,1,2,False
2023-02-14,10,65,2,508.0,1,2,False
2023-02-14,10,119,1,178.0,1,2,False
2023-02-14,11,14,1,17.5,1,2,False
2023-02-14,11,39,1,-26.25,1,2,False
2023-02-14,11,40,1,14.7,1,2,False
2023-02-14,11,134,1,31.85,1,2,False
2023-02-14,12,15,1,23.1,1,2,False
2023-02-14,12,66,1,16.1,1,2,False
2023-02-14,12,119,1,-21.35,1,2,False
2023-02-14,13,91,1,32.9,1,2,False
2023-02-14,13,213,1,-25.2,1,2,False
2023-02-14,14,223,1,14.7,1,2,False
2023-02-14,14,238,1,28.35,1,2,False
2023-02-14,16,30,3,55.5,1,2,False
2023-02-14,16,249,1,18.5,1,2,False
2023-02-14,17,31,1,10.0,1,2,False
2023-02-14,17,186,1,16.0,1,2,False
2023-02-14,20,91,1,25.0,1,2,False
2023-02-14,20,135,1,20.0,1,2,False
2023-02-14,20,161,1,18.0,1,2,False
2023-02-14,22,108,1,29.05,1,2,False
2023-02-14,22,221,1,31.5,1,2,False
2023-02-14,23,108,1,29.05,1,2,False
2023-02-14,23,145,1,23.8,1,2,False
2023-02-14,23,195,3,93.45,1,2,False
2023-02-14,23,196,1,17.5,1,2,False
2023-02-14,23,197,1,25.9,1,2,False
2023-02-14,26,57,1,14.35,1,2,False
2023-02-14,26,222,1,17.15,1,2,False
2023-02-14,27,30,1,24.15,1,2,False
2023-02-14,27,170,1,-31.5,1,2,False
2023-02-14,28,212,1,33.95,1,2,False
2023-02-14,31,40,1,14.7,1,2,False
2023-02-14,31,186,1,21.35,1,2,False
2023-02-14,32,213,1,25.2,1,2,False
2023-02-15,1,83,2,52.0,2,2,False
2023-02-15,2,65,2,65.0,2,2,False
2023-02-15,2,83,1,-26.0,2,2,False
2023-02-15,2,92,1,13.0,2,2,False
2023-02-15,2,93,1,25.0,2,2,False
2023-02-15,2,187,1,25.5,2,2,False
2023-02-15,2,213,1,27.0,2,2,False
2023-02-15,2,223,1,16.0,2,2,False
2023-02-15,4,82,1,18.5,2,2,False
2023-02-15,4,83,1,26.0,2,2,False
2023-02-15,4,117,1,30.0,2,2,False
2023-02-15,4,145,1,25.5,2,2,False
2023-02-15,4,247,1,-35.0,2,2,False
2023-02-15,5,92,1,13.0,2,2,False
2023-02-15,5,108,2,62.0,2,2,False
2023-02-15,5,134,1,34.0,2,2,False
2023-02-15,5,161,1,25.5,2,2,False
2023-02-15,5,196,1,19.0,2,2,False
2023-02-15,5,212,1,36.5,2,2,False
2023-02-15,6,187,1,198.5,2,2,False
2023-02-15,7,40,1,122.5,2,2,False
2023-02-15,8,14,1,146.0,2,2,False
2023-02-15,8,41,1,163.5,2,2,False
2023-02-15,8,66,1,134.5,2,2,False
2023-02-15,8,83,1,201.5,2,2,False
2023-02-15,8,212,1,283.0,2,2,False
2023-02-15,8,221,1,262.5,2,2,False
2023-02-15,8,222,1,143.0,2,2,False
2023-02-15,8,247,1,268.5,2,2,False
2023-02-15,9,14,1,146.0,2,2,False
2023-02-15,9,15,1,192.5,2,2,False
2023-02-15,9,39,1,219.0,2,2,False
2023-02-15,9,119,1,178.0,2,2,False
2023-02-15,9,169,1,321.0,2,2,False
2023-02-15,9,195,1,260.0,2,2,False
2023-02-15,9,196,1,-146.0,2,2,False
2023-02-15,9,248,1,102.0,2,2,False
2023-02-15,10,238,1,236.5,2,2,False
2023-02-15,11,15,1,23.1,2,2,False
2023-02-15,11,30,1,24.15,2,2,False
2023-02-15,11,82,1,17.15,2,2,False
2023-02-15,11,92,1,11.9,2,2,False
2023-02-15,11,119,1,21.35,2,2,False
2023-02-15,11,134,1,31.85,2,2,False
2023-02-15,11,195,1,31.15,2,2,False
2023-02-15,11,221,1,31.5,2,2,False
2023-02-15,13,31,1,12.95,2,2,False
2023-02-15,13,171,1,19.6,2,2,False
2023-02-15,14,30,1,24.15,2,2,False
2023-02-15,15,57,1,14.35,2,2,False
2023-02-15,15,67,1,26.25,2,2,False
2023-02-15,16,39,1,20.0,2,2,False
2023-02-15,16,41,1,15.0,2,2,False
2023-02-15,16,56,1,10.5,2,2,False
2023-02-15,16,66,1,12.0,2,2,False
2023-02-15,16,108,1,22.0,2,2,False
2023-02-15,16,169,3,88.5,2,2,False
2023-02-15,17,15,1,17.5,2,2,False
2023-02-15,17,91,1,25.0,2,2,False
2023-02-15,17,119,1,16.0,2,2,False
2023-02-15,18,169,1,29.5,2,2,False
2023-02-15,19,187,1,18.0,2,2,False
2023-02-15,19,247,1,24.5,2,2,False
2023-02-15,20,4,1,31.5,2,2,False
2023-02-15,20,31,1,10.0,2,2,False
2023-02-15,20,56,1,10.5,2,2,False
2023-02-15,21,5,1,15.75,2,2,False
2023-02-15,21,15,1,-23.1,2,2,False
2023-02-15,21,65,1,30.45,2,2,False
2023-02-15,21,93,1,23.1,2,2,False
2023-02-15,21,134,1,31.85,2,2,False
2023-02-15,22,13,1,21.7,2,2,False
2023-02-15,24,93,1,23.1,2,2,False
2023-02-15,26,91,1,32.9,2,2,False
2023-02-15,31,186,1,21.35,2,2,False
2023-02-15,31,223,1,14.7,2,2,False
2023-02-15,31,239,1,16.45,2,2,False
2023-02-16,1,161,1,25.5,3,2,False
2023-02-16,1,249,2,52.0,3,2,False
2023-02-16,2,4,1,44.5,3,2,False
2023-02-16,2,65,1,32.5,3,2,False
2023-02-16,2,92,1,13.0,3,2,False
2023-02-16,2,144,1,42.5,3,2,False
2023-02-16,2,170,1,34.0,3,2,False
2023-02-16,2,213,1,27.0,3,2,False
2023-02-16,3,109,1,19.0,3,2,False
2023-02-16,4,15,1,25.0,3,2,False
2023-02-16,4,40,1,16.0,3,2,False
2023-02-16,4,65,3,97.5,3,2,False
2023-02-16,4,119,1,23.0,3,2,False
2023-02-16,4,169,1,41.5,3,2,False
2023-02-16,5,83,1,26.0,3,2,False
2023-02-16,5,109,1,19.0,3,2,False
2023-02-16,5,160,1,25.0,3,2,False
2023-02-16,5,196,1,19.0,3,2,False
2023-02-16,5,221,1,34.0,3,2,False
2023-02-16,6,14,1,146.0,3,2,False
2023-02-16,6,186,1,178.0,3,2,False
2023-02-16,6,222,1,143.0,3,2,False
2023-02-16,6,239,1,-137.0,3,2,False
2023-02-16,6,247,1,268.5,3,2,False
2023-02-16,6,248,2,204.0,3,2,False
2023-02-16,7,65,1,254.0,3,2,False
2023-02-16,8,65,1,254.0,3,2,False
2023-02-16,8,118,1,327.0,3,2,False
2023-02-16,8,135,3,666.0,3,2,False
2023-02-16,8,169,1,321.0,3,2,False
2023-02-16,8,212,1,283.0,3,2,False
2023-02-16,8,247,1,268.5,3,2,False
2023-02-16,9,39,1,219.0,3,2,False
2023-02-16,9,41,2,0.0,3,2,False
2023-02-16,9,56,1,117.0,3,2,False
2023-02-16,9,65,1,254.0,3,2,False
2023-02-16,9,222,1,143.0,3,2,False
2023-02-16,9,249,1,201.5,3,2,False
2023-02-16,10,92,2,199.0,3,2,False
2023-02-16,11,195,1,31.15,3,2,False
2023-02-16,11,238,1,28.35,3,2,False
2023-02-16,12,56,1,14.0,3,2,False
2023-02-16,13,39,1,26.25,3,2,False
2023-02-16,14,15,1,23.1,3,2,False
2023-02-16,14,143,1,33.25,3,2,False
2023-02-16,14,213,2,50.4,3,2,False
2023-02-16,15,67,1,26.25,3,2,False
2023-02-16,15,222,1,17.15,3,2,False
2023-02-16,16,249,1,18.5,3,2,False
2023-02-16,17,169,1,29.5,3,2,False
2023-02-16,17,197,1,19.5,3,2,False
2023-02-16,19,197,1,19.5,3,2,False
2023-02-16,21,212,1,-33.95,3,2,False
2023-02-16,21,222,1,17.15,3,2,False
2023-02-16,22,67,1,26.25,3,2,False
2023-02-16,22,134,1,31.85,3,2,False
2023-02-16,26,91,1,-32.9,3,2,False
2023-02-16,26,247,1,32.2,3,2,False
2023-02-16,27,221,1,31.5,3,2,False
2023-02-16,30,169,1,38.5,3,2,False
2023-02-16,32,247,1,32.2,3,2,False
2023-02-16,34,14,1,17.5,3,2,False
2023-02-16,35,186,3,64.05,3,2,False
2023-02-17,1,39,1,28.0,4,2,False
2023-02-17,1,92,2,0.0,4,2,False
2023-02-17,1,118,1,42.0,4,2,False
2023-02-17,1,119,1,23.0,4,2,False
2023-02-17,2,13,1,23.5,4,2,False
2023-02-17,2,40,1,16.0,4,2,False
2023-02-17,2,93,1,25.0,4,2,False
2023-02-17,2,169,1,41.5,4,2,False
2023-02-17,2,170,1,34.0,4,2,False
2023-02-17,2,195,1,33.5,4,2,False
2023-02-17,2,212,1,36.5,4,2,False
2023-02-17,2,221,1,34.0,4,2,False
2023-02-17,2,222,1,18.5,4,2,False
2023-02-17,2,223,1,16.0,4,2,False
2023-02-17,2,249,1,26.0,4,2,False
2023-02-17,3,31,1,14.0,4,2,False
2023-02-17,3,145,1,25.5,4,2,False
2023-02-17,4,15,1,25.0,4,2,False
2023-02-17,4,39,1,-28.5,4,2,False
2023-02-17,4,40,1,16.0,4,2,False
2023-02-17,4,145,1,25.5,4,2,False
2023-02-17,5,5,1,17.0,4,2,False
2023-02-17,5,41,1,21.0,4,2,False
2023-02-17,5,65,1,32.5,4,2,False
2023-02-17,5,169,1,41.5,4,2,False
2023-02-17,6,15,1,192.5,4,2,False
2023-02-17,6,197,1,216.0,4,2,False
2023-02-17,7,196,1,146.0,4,2,False
2023-02-17,8,40,2,245.0,4,2,False
2023-02-17,8,83,1,201.5,4,2,False
2023-02-17,8,108,1,242.5,4,2,False
2023-02-17,8,109,1,146.0,4,2,False
2023-02-17,8,119,2,356.0,4,2,False
2023-02-17,8,170,1,262.5,4,2,False
2023-02-17,8,187,1,198.5,4,2,False
2023-02-17,8,195,1,260.0,4,2,False
2023-02-17,8,212,1,283.0,4,2,False
2023-02-17,8,221,1,-262.5,4,2,False
2023-02-17,9,5,1,131.5,4,2,False
2023-02-17,9,66,1,134.5,4,2,False
2023-02-17,9,145,1,198.5,4,2,False
2023-02-17,9,161,1,198.5,4,2,False
2023-02-17,9,196,1,146.0,4,2,False
2023-02-17,10,212,3,849.0,4,2,False
2023-02-17,11,109,1,17.5,4,2,False
2023-02-17,11,247,1,32.2,4,2,False
2023-02-17,12,40,1,14.7,4,2,False
2023-02-17,12,109,1,-17.5,4,2,False
2023-02-17,12,118,1,39.2,4,2,False
2023-02-17,14,5,2,0.0,4,2,False
2023-02-17,14,134,1,-31.85,4,2,False
2023-02-17,14,212,1,33.95,4,2,False
2023-02-17,15,197,1,25.9,4,2,False
2023-02-17,16,93,3,52.5,4,2,False
2023-02-17,16,135,1,20.0,4,2,False
2023-02-17,16,144,1,30.0,4,2,False
2023-02-17,16,171,1,15.0,4,2,False
2023-02-17,16,187,3,54.0,4,2,False
2023-02-17,16,249,1,-18.5,4,2,False
2023-02-17,19,14,1,13.5,4,2,False
2023-02-17,19,195,1,23.5,4,2,False
2023-02-17,19,196,1,13.5,4,2,False
2023-02-17,19,212,2,52.0,4,2,False
2023-02-17,20,161,1,18.0,4,2,False
2023-02-17,20,213,1,19.0,4,2,False
2023-02-17,21,66,1,16.1,4,2,False
2023-02-17,21,91,1,32.9,4,2,False
2023-02-17,21,92,1,11.9,4,2,False
2023-02-17,21,109,1,17.5,4,2,False
2023-02-17,22,135,1,26.6,4,2,False
2023-02-17,22,171,1,19.6,4,2,False
2023-02-17,24,108,1,29.05,4,2,False
2023-02-17,24,145,1,23.8,4,2,False
2023-02-17,24,238,1,28.35,4,2,False
2023-02-17,25,223,1,14.7,4,2,False
2023-02-17,26,135,1,26.6,4,2,False
2023-02-17,26,186,1,21.35,4,2,False
2023-02-17,27,213,1,25.2,4,2,False
2023-02-17,28,39,1,26.25,4,2,False
2023-02-17,28,213,1,25.2,4,2,False
2023-02-17,29,31,1,12.95,4,2,False
2023-02-17,29,82,1,17.15,4,2,False
2023-02-17,30,117,2,56.0,4,2,False
2023-02-17,30,118,1,39.2,4,2,False
2023-02-17,30,143,1,33.25,4,2,False
2023-02-17,31,197,3,25.9,4,2,False
2023-02-17,32,14,1,17.5,4,2,False
2023-02-17,33,41,1,19.6,4,2,False
2023-02-17,33,196,3,52.5,4,2,False
2023-02-18,1,30,1,26.0,5,2,True
2023-02-18,1,39,1,28.0,5,2,True
2023-02-18,1,67,1,28.0,5,2,True
2023-02-18,1,108,1,31.0,5,2,True
2023-02-18,1,109,1,19.0,5,2,True
2023-02-18,1,144,1,42.5,5,2,True
2023-02-18,1,169,1,41.5,5,2,True
2023-02-18,1,239,1,17.5,5,2,True
2023-02-18,1,248,1,13.0,5,2,True
2023-02-18,2,4,1,44.5,5,2,True
2023-02-18,2,14,1,19.0,5,2,True
2023-02-18,2,40,2,32.0,5,2,True
2023-02-18,2,41,1,21.0,5,2,True
2023-02-18,2,57,1,15.5,5,2,True
2023-02-18,2,65,1,32.5,5,2,True
2023-02-18,2,67,1,28.0,5,2,True
2023-02-18,2,91,1,35.5,5,2,True
2023-02-18,2,109,3,57.0,5,2,True
2023-02-18,2,118,4,168.0,5,2,True
2023-02-18,2,134,1,34.0,5,2,True
2023-02-18,2,143,1,35.5,5,2,True
2023-02-18,2,145,3,76.5,5,2,True
2023-02-18,2,160,2,50.0,5,2,True
2023-02-18,2,169,1,41.5,5,2,True
2023-02-18,2,222,1,18.5,5,2,True
2023-02-18,2,247,1,34.5,5,2,True
2023-02-18,3,30,1,26.0,5,2,True
2023-02-18,3,92,1,13.0,5,2,True
2023-02-18,3,118,1,42.0,5,2,True
2023-02-18,3,213,1,27.0,5,2,True
2023-02-18,4,39,1,28.0,5,2,True
2023-02-18,4,65,1,32.5,5,2,True
2023-02-18,4,109,3,57.0,5,2,True
2023-02-18,4,143,1,35.5,5,2,True
2023-02-18,4,171,1,21.0,5,2,True
2023-02-18,4,187,3,76.5,5,2,True
2023-02-18,4,195,1,33.5,5,2,True
2023-02-18,4,196,1,19.0,5,2,True
2023-02-18,5,93,2,0.0,5,2,True
2023-02-18,5,109,1,19.0,5,2,True
2023-02-18,5,212,1,36.5,5,2,True
2023-02-18,5,223,1,16.0,5,2,True
2023-02-18,5,239,1,17.5,5,2,True
2023-02-18,6,13,2,362.0,5,2,True
2023-02-18,6,66,1,134.5,5,2,True
2023-02-18,6,91,1,274.5,5,2,True
2023-02-18,6,134,1,265.5,5,2,True
2023-02-18,6,169,1,321.0,5,2,True
2023-02-18,7,195,1,260.0,5,2,True
2023-02-18,7,196,1,146.0,5,2,True
2023-02-18,8,13,1,181.0,5,2,True
2023-02-18,8,41,1,163.5,5,2,True
2023-02-18,8,67,1,219.0,5,2,True
2023-02-18,8,91,1,274.5,5,2,True
2023-02-18,8,161,1,198.5,5,2,True
2023-02-18,8,169,1,321.0,5,2,True
2023-02-18,8,171,2,327.0,5,2,True
2023-02-18,8,195,1,260.0,5,2,True
2023-02-18,8,222,1,143.0,5,2,True
2023-02-18,9,39,1,-219.0,5,2,True
2023-02-18,9,66,2,0.0,5,2,True
2023-02-18,9,82,1,143.0,5,2,True
2023-02-18,9,93,1,192.5,5,2,True
2023-02-18,9,135,1,222.0,5,2,True
2023-02-18,9,186,1,178.0,5,2,True
2023-02-18,9,212,1,283.0,5,2,True
2023-02-18,11,39,1,26.25,5,2,True
2023-02-18,11,40,1,14.7,5,2,True
2023-02-18,11,41,4,78.4,5,2,True
2023-02-18,11,143,1,33.25,5,2,True
2023-02-18,11,223,1,14.7,5,2,True
2023-02-18,11,239,2,32.9,5,2,True
2023-02-18,12,109,1,17.5,5,2,True
2023-02-18,12,161,1,23.8,5,2,True
2023-02-18,12,169,1,38.5,5,2,True
2023-02-18,12,248,1,12.25,5,2,True
2023-02-18,13,92,1,11.9,5,2,True
2023-02-18,14,13,1,21.7,5,2,True
2023-02-18,14,65,1,30.45,5,2,True
2023-02-18,14,83,1,24.15,5,2,True
2023-02-18,14,144,1,39.55,5,2,True
2023-02-18,14,195,1,31.15,5,2,True
2023-02-18,16,65,1,23.0,5,2,True
2023-02-18,16,82,1,13.0,5,2,True
2023-02-18,16,109,1,13.5,5,2,True
2023-02-18,16,135,1,20.0,5,2,True
2023-02-18,16,186,1,16.0,5,2,True
2023-02-18,17,91,1,25.0,5,2,True
2023-02-18,17,195,1,23.5,5,2,True
2023-02-18,18,65,1,23.0,5,2,True
2023-02-18,19,15,1,17.5,5,2,True
2023-02-18,19,186,1,16.0,5,2,True
2023-02-18,20,212,1,26.0,5,2,True
2023-02-18,21,92,1,11.9,5,2,True
2023-02-18,21,187,1,23.8,5,2,True
2023-02-18,21,197,2,51.8,5,2,True
2023-02-18,22,186,1,21.35,5,2,True
2023-02-18,22,239,1,16.45,5,2,True
2023-02-18,23,57,1,14.35,5,2,True
2023-02-18,24,196,1,17.5,5,2,True
2023-02-18,24,239,2,32.9,5,2,True
2023-02-18,25,30,1,24.15,5,2,True
2023-02-18,25,66,1,-16.1,5,2,True
2023-02-18,25,118,1,39.2,5,2,True
2023-02-18,25,170,1,31.5,5,2,True
2023-02-18,25,187,1,23.8,5,2,True
2023-02-18,27,170,1,31.5,5,2,True
2023-02-18,29,119,1,21.35,5,2,True
2023-02-18,29,169,3,115.5,5,2,True
2023-02-18,29,213,1,25.2,5,2,True
2023-02-18,30,117,1,28.0,5,2,True
2023-02-18,30,195,1,31.15,5,2,True
2023-02-18,31,222,1,17.15,5,2,True
2023-02-18,32,82,1,17.15,5,2,True
2023-02-18,32,108,1,29.05,5,2,True
2023-02-18,32,109,2,35.0,5,2,True
2023-02-18,32,134,1,31.85,5,2,True
2023-02-18,32,239,1,-16.45,5,2,True
2023-02-18,33,5,1,15.75,5,2,True
2023-02-18,33,91,1,32.9,5,2,True
2023-02-18,33,238,1,28.35,5,2,True
2023-02-19,1,4,1,44.5,6,2,True
2023-02-19,1,82,1,18.5,6,2,True
2023-02-19,1,109,1,19.0,6,2,True
2023-02-19,1,171,3,63.0,6,2,True
2023-02-19,1,196,1,19.0,6,2,True
2023-02-19,1,197,1,28.0,6,2,True
2023-02-19,1,222,1,18.5,6,2,True
2023-02-19,1,248,1,13.0,6,2,True
2023-02-19,1,249,1,26.0,6,2,True
2023-02-19,2,4,1,-44.5,6,2,True
2023-02-19,2,13,1,23.5,6,2,True
2023-02-19,2,14,1,19.0,6,2,True
2023-02-19,2,39,1,28.0,6,2,True
2023-02-19,2,41,2,42.0,6,2,True
2023-02-19,2,57,1,15.5,6,2,True
2023-02-19,2,83,1,26.0,6,2,True
2023-02-19,2,134,1,34.0,6,2,True
2023-02-19,2,160,1,25.0,6,2,True
2023-02-19,2,171,1,21.0,6,2,True
2023-02-19,2,195,1,33.5,6,2,True
2023-02-19,2,222,1,18.5,6,2,True
2023-02-19,2,223,1,-16.0,6,2,True
2023-02-19,3,119,1,23.0,6,2,True
2023-02-19,3,145,1,-25.5,6,2,True
2023-02-19,3,195,1,33.5,6,2,True
2023-02-19,4,39,1,28.0,6,2,True
2023-02-19,4,41,1,21.0,6,2,True
2023-02-19,4,91,1,35.5,6,2,True
2023-02-19,4,238,1,30.5,6,2,True
2023-02-19,4,249,1,26.0,6,2,True
2023-02-19,5,40,1,16.0,6,2,True
2023-02-19,5,41,1,21.0,6,2,True
2023-02-19,5,93,1,-25.0,6,2,True
2023-02-19,5,118,1,42.0,6,2,True
2023-02-19,5,119,1,23.0,6,2,True
2023-02-19,5,145,1,25.5,6,2,True
2023-02-19,5,248,1,13.0,6,2,True
2023-02-19,6,5,1,131.5,6,2,True
2023-02-19,6,13,1,-181.0,6,2,True
2023-02-19,6,15,1,192.5,6,2,True
2023-02-19,6,93,1,192.5,6,2,True
2023-02-19,6,109,1,146.0,6,2,True
2023-02-19,6,134,2,531.0,6,2,True
2023-02-19,6,169,4,1284.0,6,2,True
2023-02-19,7,57,1,119.5,6,2,True
2023-02-19,7,67,1,219.0,6,2,True
2023-02-19,7,213,1,210.0,6,2,True
2023-02-19,7,221,1,262.5,6,2,True
2023-02-19,8,119,1,178.0,6,2,True
2023-02-19,8,169,2,642.0,6,2,True
2023-02-19,8,170,3,787.5,6,2,True
2023-02-19,8,223,1,122.5,6,2,True
2023-02-19,9,4,1,347.5,6,2,True
2023-02-19,9,15,1,192.5,6,2,True
2023-02-19,9,40,1,122.5,6,2,True
2023-02-19,9,41,1,163.5,6,2,True
2023-02-19,9,117,2,467.0,6,2,True
2023-02-19,9,212,1,283.0,6,2,True
2023-02-19,10,108,1,242.5,6,2,True
2023-02-19,10,135,1,222.0,6,2,True
2023-02-19,10,143,1,277.5,6,2,True
2023-02-19,10,144,3,990.0,6,2,True
2023-02-19,10,247,1,268.5,6,2,True
2023-02-19,11,30,1,24.15,6,2,True
2023-02-19,11,56,1,14.0,6,2,True
2023-02-19,11,67,2,52.5,6,2,True
2023-02-19,11,108,3,87.15,6,2,True
2023-02-19,12,196,1,17.5,6,2,True
2023-02-19,12,239,1,16.45,6,2,True
2023-02-19,13,41,1,19.6,6,2,True
2023-02-19,13,143,1,33.25,6,2,True
2023-02-19,13,160,1,23.45,6,2,True
2023-02-19,13,161,1,23.8,6,2,True
2023-02-19,14,119,1,-21.35,6,2,True
2023-02-19,14,145,2,47.6,6,2,True
2023-02-19,14,161,1,23.8,6,2,True
2023-02-19,14,197,3,77.7,6,2,True
2023-02-19,15,91,1,32.9,6,2,True
2023-02-19,15,143,1,-33.25,6,2,True
2023-02-19,16,41,1,15.0,6,2,True
2023-02-19,16,144,1,30.0,6,2,True
2023-02-19,16,247,1,24.5,6,2,True
2023-02-19,16,248,1,9.5,6,2,True
2023-02-19,17,66,1,12.0,6,2,True
2023-02-19,17,82,1,13.0,6,2,True
2023-02-19,17,161,1,18.0,6,2,True
2023-02-19,18,82,1,13.0,6,2,True
2023-02-19,18,93,1,17.5,6,2,True
2023-02-19,18,160,1,18.0,6,2,True
2023-02-19,18,195,1,23.5,6,2,True
2023-02-19,19,134,1,24.0,6,2,True
2023-02-19,19,160,1,18.0,6,2,True
2023-02-19,20,13,1,16.5,6,2,True
2023-02-19,20,65,1,23.0,6,2,True
2023-02-19,20,118,1,30.0,6,2,True
2023-02-19,20,145,1,18.0,6,2,True
2023-02-19,20,238,1,21.5,6,2,True
2023-02-19,21,14,1,17.5,6,2,True
2023-02-19,21,145,1,23.8,6,2,True
2023-02-19,21,222,1,17.15,6,2,True
2023-02-19,23,41,1,19.6,6,2,True
2023-02-19,23,196,1,17.5,6,2,True
2023-02-19,25,14,1,17.5,6,2,True
2023-02-19,26,119,1,21.35,6,2,True
2023-02-19,26,134,1,31.85,6,2,True
2023-02-19,26,170,1,31.5,6,2,True
2023-02-19,27,196,1,17.5,6,2,True
