Year_Week,Week_Start_Date,Product_ID,Category,Base_Price,Selling_Price,Is_Promo,Qty_Sold,Revenue_Realized,Qty_Sold_Lag1,Qty_Sold_Avg_4W,Sales_Velocity,Views_Last_1W,TryOn_Last_1W,Cart_Adds_Last_1W,Discount_Depth,Price_Change_Rate
2022-W52,2022-12-26,247,Masculine,399000,341750.0,0,20.0,6835000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143483709273183,0.011094674556213017
2023-W01,2023-01-02,247,Masculine,399000,353000.0,0,74.0,26122000.0,20.0,5.0,20.0,58.0,45.0,15.0,0.11528822055137844,0.03291880029261156
2023-W02,2023-01-09,247,Masculine,399000,361333.3333333333,0,21.0,7588000.0,74.0,23.5,2.5714285714285716,91.0,63.0,19.0,0.09440267335004182,0.023607176581680777
2023-W03,2023-01-16,247,Masculine,399000,368000.0,0,22.0,8096000.0,21.0,28.75,-0.7066666666666667,32.0,22.0,1.0,0.07769423558897248,0.018450184501845074
2023-W04,2023-01-23,247,Masculine,399000,368000.0,0,14.0,5152000.0,22.0,34.25,0.045454545454545456,16.0,19.0,4.0,0.07769423558897248,0.0
2023-W05,2023-01-30,247,Masculine,399000,368000.0,0,10.0,3680000.0,14.0,32.75,-0.34782608695652173,33.0,13.0,4.0,0.07769423558897248,0.0
2023-W06,2023-02-06,247,Masculine,399000,368000.0,0,14.0,5152000.0,10.0,16.75,-0.26666666666666666,20.0,6.0,4.0,0.07769423558897248,0.0
2023-W07,2023-02-13,247,Masculine,399000,368000.0,0,15.0,5520000.0,14.0,15.0,0.36363636363636365,24.0,22.0,5.0,0.07769423558897248,0.0
2023-W08,2023-02-20,247,Masculine,399000,368000.0,0,11.0,4048000.0,15.0,13.25,0.06666666666666667,17.0,18.0,3.0,0.07769423558897248,0.0
2023-W09,2023-02-27,247,Masculine,399000,368000.0,0,6.0,2208000.0,11.0,12.5,-0.25,20.0,16.0,1.0,0.07769423558897248,0.0
2023-W10,2023-03-06,247,Masculine,399000,368000.0,0,1.0,368000.0,6.0,11.5,-0.4166666666666667,1.0,2.0,0.0,0.07769423558897248,0.0
2023-W11,2023-03-13,247,Masculine,399000,368000.0,0,0.0,0.0,1.0,8.25,-0.7142857142857143,2.0,0.0,0.0,0.07769423558897248,0.0
2023-W12,2023-03-20,247,Masculine,399000,368000.0,0,0.0,0.0,0.0,4.5,-0.5,0.0,0.0,0.0,0.07769423558897248,0.0
2023-W13,2023-03-27,247,Masculine,399000,368000.0,0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.07769423558897248,0.0
2023-W14,2023-04-03,247,Masculine,399000,368000.0,0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.07769423558897248,0.0
2023-W15,2023-04-10,247,Masculine,399000,368000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07769423558897248,0.0
2023-W16,2023-04-17,247,Masculine,399000,368000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07769423558897248,0.0
2023-W17,2023-04-24,247,Masculine,399000,368000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07769423558897248,0.0
2023-W18,2023-05-01,247,Masculine,399000,368000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07769423558897248,0.0
2023-W19,2023-05-08,247,Masculine,399000,368000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07769423558897248,0.0
2023-W20,2023-05-15,247,Masculine,399000,368000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07769423558897248,0.0
2023-W21,2023-05-22,247,Masculine,399000,368000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07769423558897248,0.0
2023-W22,2023-05-29,247,Masculine,399000,368000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07769423558897248,0.0
2023-W23,2023-06-05,247,Masculine,399000,368000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07769423558897248,0.0
2023-W24,2023-06-12,247,Masculine,399000,368000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07769423558897248,0.0
2023-W25,2023-06-19,247,Masculine,399000,368000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07769423558897248,0.0
2023-W26,2023-06-26,247,Masculine,399000,368000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07769423558897248,0.0
2023-W27,2023-07-03,247,Masculine,399000,368000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07769423558897248,0.0
2023-W28,2023-07-10,247,Masculine,399000,368000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07769423558897248,0.0
2023-W29,2023-07-17,247,Masculine,399000,368000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07769423558897248,0.0
2023-W30,2023-07-24,247,Masculine,399000,368000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07769423558897248,0.0
2023-W31,2023-07-31,247,Masculine,399000,368000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07769423558897248,0.0
2023-W32,2023-08-07,247,Masculine,399000,368000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07769423558897248,0.0
2023-W33,2023-08-14,247,Masculine,399000,368000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07769423558897248,0.0
2023-W34,2023-08-21,247,Masculine,399000,368000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07769423558897248,0.0
2023-W35,2023-08-28,247,Masculine,399000,368000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07769423558897248,0.0
2023-W36,2023-09-04,247,Masculine,399000,368000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07769423558897248,0.0
2023-W37,2023-09-11,247,Masculine,399000,368000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07769423558897248,0.0
2023-W38,2023-09-18,247,Masculine,399000,368000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07769423558897248,0.0
2023-W39,2023-09-25,247,Masculine,399000,368000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07769423558897248,0.0
2023-W40,2023-10-02,247,Masculine,399000,368000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07769423558897248,0.0
2023-W41,2023-10-09,247,Masculine,399000,368000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07769423558897248,0.0
2023-W42,2023-10-16,247,Masculine,399000,368000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07769423558897248,0.0
2023-W43,2023-10-23,247,Masculine,399000,368000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07769423558897248,0.0
2023-W44,2023-10-30,247,Masculine,399000,368000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07769423558897248,0.0
2023-W45,2023-11-06,247,Masculine,399000,368000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07769423558897248,0.0
2023-W46,2023-11-13,247,Masculine,399000,302285.71428571426,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24239169351951317,-0.17857142857142863
2023-W47,2023-11-20,247,Masculine,399000,276000.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30827067669172936,-0.08695652173913036
2023-W48,2023-11-27,247,Masculine,399000,313714.28571428574,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2137486573576799,0.13664596273291935
2023-W49,2023-12-04,247,Masculine,399000,364000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08771929824561409,0.16029143897996348
2023-W50,2023-12-11,247,Masculine,399000,364000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08771929824561409,0.0
2023-W51,2023-12-18,247,Masculine,399000,364000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08771929824561409,0.0
2023-W52,2023-12-25,247,Masculine,399000,364000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08771929824561409,0.0
2024-W00,2024-01-01,247,Masculine,399000,381500.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04385964912280704,0.04807692307692308
2024-W01,2024-01-08,247,Masculine,399000,388500.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02631578947368418,0.01834862385321101
2024-W02,2024-01-15,247,Masculine,399000,399000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02702702702702703
2024-W03,2024-01-22,247,Masculine,399000,399000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W04,2024-01-29,247,Masculine,399000,399000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W05,2024-02-05,247,Masculine,399000,399000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W06,2024-02-12,247,Masculine,399000,399000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W07,2024-02-19,247,Masculine,399000,399000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W08,2024-02-26,247,Masculine,399000,399000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W09,2024-03-04,247,Masculine,399000,399000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W10,2024-03-11,247,Masculine,399000,399000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W11,2024-03-18,247,Masculine,399000,399000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W12,2024-03-25,247,Masculine,399000,399000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W13,2024-04-01,247,Masculine,399000,399000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W14,2024-04-08,247,Masculine,399000,399000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W15,2024-04-15,247,Masculine,399000,399000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W16,2024-04-22,247,Masculine,399000,399000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W17,2024-04-29,247,Masculine,399000,399000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W18,2024-05-06,247,Masculine,399000,399000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W19,2024-05-13,247,Masculine,399000,399000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W20,2024-05-20,247,Masculine,399000,399000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W21,2024-05-27,247,Masculine,399000,399000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W22,2024-06-03,247,Masculine,399000,399000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W23,2024-06-10,247,Masculine,399000,399000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W24,2024-06-17,247,Masculine,399000,399000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W25,2024-06-24,247,Masculine,399000,399000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W26,2024-07-01,247,Masculine,399000,399000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W27,2024-07-08,247,Masculine,399000,399000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W28,2024-07-15,247,Masculine,399000,399000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W29,2024-07-22,247,Masculine,399000,399000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W30,2024-07-29,247,Masculine,399000,399000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W31,2024-08-05,247,Masculine,399000,399000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W32,2024-08-12,247,Masculine,399000,399000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W33,2024-08-19,247,Masculine,399000,399000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W34,2024-08-26,247,Masculine,399000,399000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W35,2024-09-02,247,Masculine,399000,399000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W36,2024-09-09,247,Masculine,399000,399000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W37,2024-09-16,247,Masculine,399000,399000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W38,2024-09-23,247,Masculine,399000,399000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W39,2024-09-30,247,Masculine,399000,399000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W40,2024-10-07,247,Masculine,399000,399000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W41,2024-10-14,247,Masculine,399000,399000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W42,2024-10-21,247,Masculine,399000,399000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W43,2024-10-28,247,Masculine,399000,399000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W44,2024-11-04,247,Masculine,399000,399000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W45,2024-11-11,247,Masculine,399000,347700.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12857142857142856,-0.12857142857142856
2024-W46,2024-11-18,247,Masculine,399000,279300.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,-0.19672131147540983
2024-W47,2024-11-25,247,Masculine,399000,296400.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2571428571428571,0.061224489795918366
2024-W48,2024-12-02,247,Masculine,399000,399000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34615384615384615
2024-W49,2024-12-09,247,Masculine,399000,399000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W50,2024-12-16,247,Masculine,399000,399000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W51,2024-12-23,247,Masculine,399000,399000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-W52,2024-12-30,247,Masculine,399000,399000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-W01,2025-01-06,247,Masculine,399000,387600.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142858,-0.02857142857142857
2025-W02,2025-01-13,247,Masculine,399000,359100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,-0.07352941176470588
2025-W03,2025-01-20,247,Masculine,399000,359100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,0.0
2025-W04,2025-01-27,247,Masculine,399000,370500.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.031746031746031744
2025-W05,2025-02-03,247,Masculine,399000,399000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693
2025-W06,2025-02-10,247,Masculine,399000,399000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-W07,2025-02-17,247,Masculine,399000,399000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-W08,2025-02-24,247,Masculine,399000,399000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-W09,2025-03-03,247,Masculine,399000,399000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-W10,2025-03-10,247,Masculine,399000,399000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-W11,2025-03-17,247,Masculine,399000,399000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-W12,2025-03-24,247,Masculine,399000,399000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-W13,2025-03-31,247,Masculine,399000,399000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-W14,2025-04-07,247,Masculine,399000,399000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-W15,2025-04-14,247,Masculine,399000,399000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-W16,2025-04-21,247,Masculine,399000,399000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-W17,2025-04-28,247,Masculine,399000,399000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-W18,2025-05-05,247,Masculine,399000,399000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-W19,2025-05-12,247,Masculine,399000,399000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-W20,2025-05-19,247,Masculine,399000,399000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-W21,2025-05-26,247,Masculine,399000,393300.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014285714285714235,-0.014285714285714285
2025-W22,2025-06-02,247,Masculine,399000,359100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,-0.08695652173913043
2025-W23,2025-06-09,247,Masculine,399000,359100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,0.0
2025-W24,2025-06-16,247,Masculine,399000,359100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,0.0
2025-W25,2025-06-23,247,Masculine,399000,359100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,0.0
2025-W26,2025-06-30,247,Masculine,399000,359100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,0.0
2025-W27,2025-07-07,247,Masculine,399000,359100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,0.0
2025-W28,2025-07-14,247,Masculine,399000,401850.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0071428571428571175,0.11904761904761904
2025-W29,2025-07-21,247,Masculine,399000,418950.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050000000000000044,0.0425531914893617
2025-W30,2025-07-28,247,Masculine,399000,418950.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050000000000000044,0.0
2025-W31,2025-08-04,247,Masculine,399000,418950.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050000000000000044,0.0
2025-W32,2025-08-11,247,Masculine,399000,418950.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050000000000000044,0.0
2025-W33,2025-08-18,247,Masculine,399000,418950.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050000000000000044,0.0
2025-W34,2025-08-25,247,Masculine,399000,418950.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050000000000000044,0.0
2025-W35,2025-09-01,247,Masculine,399000,418950.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050000000000000044,0.0
2025-W36,2025-09-08,247,Masculine,399000,418950.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050000000000000044,0.0
2025-W37,2025-09-15,247,Masculine,399000,418950.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050000000000000044,0.0
2025-W38,2025-09-22,247,Masculine,399000,418950.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050000000000000044,0.0
2025-W39,2025-09-29,247,Masculine,399000,418950.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050000000000000044,0.0
2025-W40,2025-10-06,247,Masculine,399000,418950.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050000000000000044,0.0
2025-W41,2025-10-13,247,Masculine,399000,418950.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050000000000000044,0.0
2025-W42,2025-10-20,247,Masculine,399000,418950.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050000000000000044,0.0
2025-W43,2025-10-27,247,Masculine,399000,418950.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050000000000000044,0.0
2025-W44,2025-11-03,247,Masculine,399000,418950.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050000000000000044,0.0
2025-W45,2025-11-10,247,Masculine,399000,418950.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050000000000000044,0.0
2025-W46,2025-11-17,247,Masculine,399000,418950.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050000000000000044,0.0
2025-W47,2025-11-24,247,Masculine,399000,418950.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050000000000000044,0.0
2025-W48,2025-12-01,247,Masculine,399000,418950.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050000000000000044,0.0
2025-W49,2025-12-08,247,Masculine,399000,418950.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050000000000000044,0.0
2025-W50,2025-12-15,247,Masculine,399000,418950.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050000000000000044,0.0
2022-W04,2022-01-24,248,Masculine,699000,611000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1258941344778255,0.0
2022-W05,2022-01-31,248,Masculine,699000,611000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1258941344778255,0.0
2022-W06,2022-02-07,248,Masculine,699000,611000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1258941344778255,0.0
2022-W07,2022-02-14,248,Masculine,699000,611000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1258941344778255,0.0
2022-W08,2022-02-21,248,Masculine,699000,611000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1258941344778255,0.0
2022-W09,2022-02-28,248,Masculine,699000,611000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1258941344778255,0.0
2022-W10,2022-03-07,248,Masculine,699000,611000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1258941344778255,0.0
2022-W11,2022-03-14,248,Masculine,699000,611000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1258941344778255,0.0
2022-W12,2022-03-21,248,Masculine,699000,611000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1258941344778255,0.0
2022-W13,2022-03-28,248,Masculine,699000,611000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1258941344778255,0.0
2022-W14,2022-04-04,248,Masculine,699000,611000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1258941344778255,0.0
2022-W15,2022-04-11,248,Masculine,699000,611000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1258941344778255,0.0
2022-W16,2022-04-18,248,Masculine,699000,611000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1258941344778255,0.0
2022-W17,2022-04-25,248,Masculine,699000,611000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1258941344778255,0.0
2022-W18,2022-05-02,248,Masculine,699000,611000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1258941344778255,0.0
2022-W19,2022-05-09,248,Masculine,699000,611000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1258941344778255,0.0
2022-W20,2022-05-16,248,Masculine,699000,611000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1258941344778255,0.0
2022-W21,2022-05-23,248,Masculine,699000,611000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1258941344778255,0.0
2022-W22,2022-05-30,248,Masculine,699000,611000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1258941344778255,0.0
2022-W23,2022-06-06,248,Masculine,699000,611000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1258941344778255,0.0
2022-W24,2022-06-13,248,Masculine,699000,611000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1258941344778255,0.0
2022-W25,2022-06-20,248,Masculine,699000,611000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1258941344778255,0.0
2022-W26,2022-06-27,248,Masculine,699000,611000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1258941344778255,0.0
2022-W27,2022-07-04,248,Masculine,699000,611000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1258941344778255,0.0
2022-W28,2022-07-11,248,Masculine,699000,611000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1258941344778255,0.0
2022-W29,2022-07-18,248,Masculine,699000,611000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1258941344778255,0.0
2022-W30,2022-07-25,248,Masculine,699000,611000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1258941344778255,0.0
2022-W31,2022-08-01,248,Masculine,699000,611000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1258941344778255,0.0
2022-W32,2022-08-08,248,Masculine,699000,611000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1258941344778255,0.0
