Interaction_ID,Customer_ID,Product_ID,Action_Type,Timestamp,Duration_Sec
INT_135151,1030124,82,TRY_ON_VIRTUAL,2/9/2023 15:56,54
INT_356479,1030124,82,TRY_ON_VIRTUAL,2/12/2023 15:13,39
INT_332745,1030124,82,VIEW_AR_CATALOG,2/7/2023 16:51,55
INT_809243,1028446,197,ADD_TO_CART,2/8/2023 8:42,18
INT_962555,1028446,197,SCAN_STOREFRONT,2/8/2023 9:32,111
INT_599238,1028446,197,TRY_ON_VIRTUAL,2/10/2023 5:37,71
INT_996022,1051745,195,VIEW_AR_CATALOG,2/8/2023 13:26,111
INT_456557,1051745,195,SCAN_STOREFRONT,2/9/2023 11:19,10
INT_807123,1051745,195,TRY_ON_VIRTUAL,2/11/2023 14:49,115
INT_311023,1038459,187,SCAN_STOREFRONT,2/11/2023 16:49,38
INT_465986,1038459,187,VIEW_AR_CATALOG,2/10/2023 14:59,69
INT_113338,1038459,187,VIEW_AR_CATALOG,2/11/2023 16:50,5
INT_776377,1038459,187,SCAN_STOREFRONT,2/14/2023 17:33,28
INT_938382,1038459,187,VIEW_AR_CATALOG,2/11/2023 17:48,22
INT_110367,1048616,247,VIEW_AR_CATALOG,2/13/2023 6:43,22
INT_230004,1048616,247,VIEW_AR_CATALOG,2/11/2023 5:23,27
INT_819314,1048616,247,SCAN_STOREFRONT,2/12/2023 5:31,100
INT_484600,1048616,247,TRY_ON_VIRTUAL,2/10/2023 6:55,61
INT_957828,1048616,247,ADD_TO_CART,2/14/2023 6:53,63
INT_349389,1029364,197,VIEW_AR_CATALOG,2/12/2023 18:15,81
INT_106725,1029364,197,SCAN_STOREFRONT,2/10/2023 18:01,84
INT_648411,1029364,197,ADD_TO_CART,2/11/2023 15:18,15
INT_197320,1040861,212,TRY_ON_VIRTUAL,2/13/2023 14:58,79
INT_670192,1040861,212,TRY_ON_VIRTUAL,2/12/2023 15:00,98
INT_428932,1040861,212,ADD_TO_CART,2/11/2023 15:24,77
INT_704615,1046496,196,SCAN_STOREFRONT,2/14/2023 16:59,82
INT_500326,1046496,196,TRY_ON_VIRTUAL,2/15/2023 16:31,105
INT_268894,1046496,196,VIEW_AR_CATALOG,2/15/2023 15:38,11
INT_578404,1046496,196,SCAN_STOREFRONT,2/15/2023 18:10,48
INT_189655,1046496,196,SCAN_STOREFRONT,2/16/2023 16:43,99
INT_533729,1031016,195,TRY_ON_VIRTUAL,2/12/2023 9:19,65
INT_120812,1031016,195,VIEW_AR_CATALOG,2/13/2023 5:05,86
INT_282857,1031016,195,TRY_ON_VIRTUAL,2/16/2023 7:36,85
INT_734716,1032986,14,ADD_TO_CART,2/11/2023 16:44,8
INT_337415,1032986,14,SCAN_STOREFRONT,2/14/2023 16:43,32
INT_976630,1032986,14,VIEW_AR_CATALOG,2/15/2023 14:26,85
INT_753341,1032986,14,SCAN_STOREFRONT,2/12/2023 16:55,115
INT_317655,1048183,15,VIEW_AR_CATALOG,2/14/2023 17:01,74
INT_908468,1048183,15,VIEW_AR_CATALOG,2/15/2023 17:13,31
INT_573026,1048183,15,TRY_ON_VIRTUAL,2/12/2023 16:23,90
INT_525438,1048183,15,VIEW_AR_CATALOG,2/16/2023 17:00,117
INT_622807,1038839,186,ADD_TO_CART,2/17/2023 6:14,118
INT_303220,1038839,186,SCAN_STOREFRONT,2/15/2023 8:04,60
INT_698144,1038839,186,VIEW_AR_CATALOG,2/15/2023 5:07,117
INT_439826,1038839,186,ADD_TO_CART,2/15/2023 5:17,103
INT_429048,1030223,160,TRY_ON_VIRTUAL,2/18/2023 14:23,69
INT_238190,1030223,160,VIEW_AR_CATALOG,2/16/2023 16:13,80
INT_503259,1030223,160,ADD_TO_CART,2/14/2023 13:54,98
INT_732226,1030223,160,VIEW_AR_CATALOG,2/17/2023 14:41,16
INT_187701,1055506,134,ADD_TO_CART,2/15/2023 11:12,95
INT_155306,1055506,134,VIEW_AR_CATALOG,2/14/2023 15:12,61
INT_694069,1055506,134,TRY_ON_VIRTUAL,2/16/2023 15:07,7
INT_384453,1055506,134,SCAN_STOREFRONT,2/17/2023 14:05,45
INT_181890,1034989,83,SCAN_STOREFRONT,2/15/2023 14:29,18
INT_271626,1034989,83,ADD_TO_CART,2/16/2023 16:50,64
INT_766838,1034989,83,SCAN_STOREFRONT,2/19/2023 16:06,109
INT_982511,1034989,83,TRY_ON_VIRTUAL,2/18/2023 16:01,92
INT_845056,1028690,169,TRY_ON_VIRTUAL,2/18/2023 12:28,78
INT_265663,1028690,169,TRY_ON_VIRTUAL,2/17/2023 12:02,30
INT_453771,1028690,169,VIEW_AR_CATALOG,2/18/2023 12:18,57
INT_270682,1028690,169,SCAN_STOREFRONT,2/16/2023 10:51,13
INT_170200,1038383,213,VIEW_AR_CATALOG,2/16/2023 15:59,100
INT_940280,1038383,213,SCAN_STOREFRONT,2/22/2023 19:33,114
INT_770502,1038383,213,ADD_TO_CART,2/22/2023 17:35,111
INT_837869,1038383,213,ADD_TO_CART,2/21/2023 17:53,98
INT_755575,1038383,213,TRY_ON_VIRTUAL,2/18/2023 16:00,30
INT_984663,1030600,239,VIEW_AR_CATALOG,2/18/2023 13:02,90
INT_882855,1030600,239,VIEW_AR_CATALOG,2/16/2023 15:28,102
INT_451998,1030600,239,VIEW_AR_CATALOG,2/18/2023 12:37,7
INT_560116,1030600,239,ADD_TO_CART,2/19/2023 16:06,16
INT_119295,1030600,239,VIEW_AR_CATALOG,2/16/2023 13:43,68
INT_409705,990447,144,VIEW_AR_CATALOG,2/18/2023 13:58,26
INT_155486,990447,144,SCAN_STOREFRONT,2/21/2023 14:43,71
INT_229867,990447,144,TRY_ON_VIRTUAL,2/16/2023 15:02,111
INT_906311,990447,144,TRY_ON_VIRTUAL,2/22/2023 16:49,90
INT_268643,1035683,247,TRY_ON_VIRTUAL,2/19/2023 6:33,9
INT_835154,1035683,247,TRY_ON_VIRTUAL,2/17/2023 5:58,61
INT_505995,1035683,247,VIEW_AR_CATALOG,2/17/2023 5:04,106
INT_582210,1035683,247,TRY_ON_VIRTUAL,2/21/2023 7:30,115
INT_384451,1035683,247,SCAN_STOREFRONT,2/17/2023 4:29,44
INT_940401,1036063,145,TRY_ON_VIRTUAL,2/20/2023 12:48,34
INT_412678,1036063,145,ADD_TO_CART,2/23/2023 15:42,66
INT_740348,1036063,145,SCAN_STOREFRONT,2/23/2023 14:32,20
INT_820761,1035517,239,TRY_ON_VIRTUAL,2/20/2023 20:23,50
INT_709457,1035517,239,TRY_ON_VIRTUAL,2/16/2023 21:48,75
INT_749815,1035517,239,VIEW_AR_CATALOG,2/17/2023 21:15,100
INT_626812,1034871,248,VIEW_AR_CATALOG,2/19/2023 8:43,49
INT_340301,1034871,248,VIEW_AR_CATALOG,2/23/2023 9:34,41
INT_197632,1034871,248,SCAN_STOREFRONT,2/24/2023 9:52,87
INT_580492,1034871,248,VIEW_AR_CATALOG,2/25/2023 6:26,43
INT_768647,1034871,248,TRY_ON_VIRTUAL,2/20/2023 7:43,16
INT_857106,1042245,196,VIEW_AR_CATALOG,2/23/2023 7:24,80
INT_130529,1042245,196,TRY_ON_VIRTUAL,2/21/2023 6:21,84
INT_422680,1042245,196,VIEW_AR_CATALOG,2/22/2023 6:02,87
INT_756553,962467,195,VIEW_AR_CATALOG,2/22/2023 7:24,43
INT_448911,962467,195,ADD_TO_CART,2/25/2023 9:32,78
INT_596168,962467,195,ADD_TO_CART,2/23/2023 7:24,55
INT_884461,962467,195,VIEW_AR_CATALOG,2/21/2023 8:12,24
INT_553370,962467,195,TRY_ON_VIRTUAL,2/21/2023 7:21,26
INT_873580,962467,65,TRY_ON_VIRTUAL,2/24/2023 10:00,29
INT_613677,962467,65,ADD_TO_CART,2/23/2023 7:13,54
INT_250046,962467,65,VIEW_AR_CATALOG,2/22/2023 6:56,15
INT_333123,1041886,13,TRY_ON_VIRTUAL,2/20/2023 13:50,107
INT_988237,1041886,13,SCAN_STOREFRONT,2/22/2023 13:50,22
INT_960785,1041886,13,TRY_ON_VIRTUAL,2/25/2023 16:27,5
INT_708515,1041886,13,TRY_ON_VIRTUAL,2/19/2023 18:05,117
INT_268325,1041886,13,VIEW_AR_CATALOG,2/20/2023 15:08,5
INT_102895,1044439,248,VIEW_AR_CATALOG,2/20/2023 14:29,90
INT_854858,1044439,248,VIEW_AR_CATALOG,2/21/2023 14:39,70
INT_207757,1044439,248,VIEW_AR_CATALOG,2/25/2023 15:12,27
INT_616514,1044439,248,SCAN_STOREFRONT,2/21/2023 15:11,20
INT_335228,1041302,5,VIEW_AR_CATALOG,2/24/2023 18:30,79
INT_944864,1041302,5,VIEW_AR_CATALOG,2/21/2023 16:06,47
INT_179179,1041302,5,TRY_ON_VIRTUAL,2/22/2023 14:43,43
INT_144628,1037681,67,SCAN_STOREFRONT,2/25/2023 18:57,100
INT_907007,1037681,67,VIEW_AR_CATALOG,2/26/2023 20:27,75
INT_966470,1037681,67,VIEW_AR_CATALOG,2/24/2023 17:41,119
INT_326169,1037681,67,TRY_ON_VIRTUAL,2/25/2023 18:56,98
INT_533021,1036201,186,TRY_ON_VIRTUAL,2/25/2023 16:25,56
INT_441620,1036201,186,VIEW_AR_CATALOG,2/22/2023 14:14,14
INT_962299,1036201,186,TRY_ON_VIRTUAL,2/23/2023 15:43,15
INT_820514,1038110,134,SCAN_STOREFRONT,2/26/2023 8:19,43
INT_402793,1038110,134,VIEW_AR_CATALOG,2/24/2023 9:06,11
INT_967511,1038110,134,TRY_ON_VIRTUAL,2/24/2023 10:30,71
INT_989257,1038110,134,SCAN_STOREFRONT,2/27/2023 9:21,28
INT_426755,1062549,196,SCAN_STOREFRONT,12/30/2022 12:39,44
INT_577985,1062549,196,TRY_ON_VIRTUAL,12/26/2022 12:30,11
INT_543282,1062549,196,SCAN_STOREFRONT,12/30/2022 16:08,24
INT_798072,1062549,196,TRY_ON_VIRTUAL,12/30/2022 13:03,97
INT_449737,1064617,223,ADD_TO_CART,12/26/2022 5:05,89
INT_303465,1064617,223,TRY_ON_VIRTUAL,1/1/2023 6:47,99
INT_252936,1064617,223,SCAN_STOREFRONT,12/28/2022 7:41,106
INT_189487,1070720,247,VIEW_AR_CATALOG,12/28/2022 15:55,110
INT_709498,1070720,247,ADD_TO_CART,12/30/2022 12:56,45
INT_547002,1070720,247,ADD_TO_CART,1/1/2023 14:13,18
INT_978106,1072302,82,TRY_ON_VIRTUAL,12/27/2022 18:27,102
INT_570874,1072302,82,ADD_TO_CART,12/28/2022 15:52,107
INT_602254,1072302,82,TRY_ON_VIRTUAL,12/31/2022 16:16,19
INT_351995,1072302,82,SCAN_STOREFRONT,12/31/2022 16:30,22
INT_716712,1072302,82,SCAN_STOREFRONT,12/28/2022 15:48,108
INT_816556,1057579,221,VIEW_AR_CATALOG,12/28/2022 17:03,51
INT_468349,1057579,221,TRY_ON_VIRTUAL,1/1/2023 18:24,103
INT_831531,1057579,221,VIEW_AR_CATALOG,12/29/2022 16:02,30
INT_319273,1057579,221,TRY_ON_VIRTUAL,1/2/2023 16:11,28
INT_271862,1065876,56,VIEW_AR_CATALOG,12/29/2022 17:38,99
INT_283453,1065876,56,VIEW_AR_CATALOG,12/30/2022 16:15,87
INT_895904,1065876,56,TRY_ON_VIRTUAL,12/28/2022 14:11,67
INT_838927,1065876,56,VIEW_AR_CATALOG,12/30/2022 15:18,59
INT_742696,1065876,56,VIEW_AR_CATALOG,12/28/2022 14:31,55
INT_239077,980577,196,TRY_ON_VIRTUAL,12/28/2022 10:27,41
INT_231244,980577,196,VIEW_AR_CATALOG,12/29/2022 7:38,21
INT_645515,980577,196,VIEW_AR_CATALOG,12/28/2022 5:58,44
INT_307801,980577,196,VIEW_AR_CATALOG,1/2/2023 6:16,70
INT_614952,954817,247,VIEW_AR_CATALOG,12/30/2022 17:59,14
INT_416259,954817,247,VIEW_AR_CATALOG,12/30/2022 15:48,112
INT_884790,954817,247,TRY_ON_VIRTUAL,1/1/2023 18:13,63
INT_236106,954817,247,TRY_ON_VIRTUAL,12/28/2022 14:10,88
INT_264000,954817,247,VIEW_AR_CATALOG,12/31/2022 17:07,51
INT_341096,1064900,169,ADD_TO_CART,12/30/2022 17:44,53
INT_989297,1064900,169,TRY_ON_VIRTUAL,1/1/2023 16:41,94
INT_971388,1064900,169,VIEW_AR_CATALOG,1/1/2023 18:15,43
INT_730809,1059421,4,VIEW_AR_CATALOG,1/1/2023 16:17,106
INT_557342,1059421,4,VIEW_AR_CATALOG,1/3/2023 14:08,46
INT_816929,1059421,4,TRY_ON_VIRTUAL,1/2/2023 18:21,83
INT_446252,1059421,4,VIEW_AR_CATALOG,1/3/2023 15:59,51
INT_333806,1065835,13,TRY_ON_VIRTUAL,1/7/2023 16:58,50
INT_286931,1065835,13,VIEW_AR_CATALOG,1/2/2023 18:48,45
INT_827069,1065835,13,TRY_ON_VIRTUAL,1/4/2023 17:28,64
INT_640007,1065835,13,VIEW_AR_CATALOG,1/5/2023 17:44,17
INT_755305,1065835,13,TRY_ON_VIRTUAL,1/2/2023 16:21,107
INT_495290,1063617,91,SCAN_STOREFRONT,1/5/2023 17:28,23
INT_333348,1063617,91,TRY_ON_VIRTUAL,1/6/2023 18:02,45
INT_664651,1063617,91,SCAN_STOREFRONT,1/8/2023 16:28,41
INT_307103,1063617,91,VIEW_AR_CATALOG,1/4/2023 16:26,39
INT_600725,1063617,91,VIEW_AR_CATALOG,1/3/2023 18:16,11
INT_237792,1068563,161,SCAN_STOREFRONT,1/4/2023 9:45,39
INT_429756,1068563,161,SCAN_STOREFRONT,1/2/2023 10:08,108
INT_129263,1068563,161,SCAN_STOREFRONT,1/5/2023 11:23,84
INT_921299,1068563,161,VIEW_AR_CATALOG,1/3/2023 12:37,31
INT_938587,1068563,161,TRY_ON_VIRTUAL,1/8/2023 10:25,7
INT_970831,1062350,169,VIEW_AR_CATALOG,1/5/2023 10:57,6
INT_766146,1062350,169,SCAN_STOREFRONT,1/2/2023 8:47,112
INT_849607,1062350,169,TRY_ON_VIRTUAL,1/8/2023 12:20,63
INT_912328,1072604,13,ADD_TO_CART,1/6/2023 18:04,44
INT_888754,1072604,13,TRY_ON_VIRTUAL,1/4/2023 19:26,33
INT_684887,1072604,13,ADD_TO_CART,1/6/2023 16:05,44
INT_676007,1058251,65,SCAN_STOREFRONT,1/9/2023 6:46,99
INT_786640,1058251,65,VIEW_AR_CATALOG,1/4/2023 5:31,104
INT_942978,1058251,65,VIEW_AR_CATALOG,1/4/2023 3:17,38
INT_987836,1058251,65,VIEW_AR_CATALOG,1/9/2023 6:51,115
INT_606983,1058251,65,VIEW_AR_CATALOG,1/4/2023 5:58,35
INT_976825,1058195,221,ADD_TO_CART,1/9/2023 15:05,60
INT_607774,1058195,221,SCAN_STOREFRONT,1/5/2023 17:14,50
INT_958455,1058195,221,TRY_ON_VIRTUAL,1/5/2023 14:51,16
INT_526506,1058195,221,VIEW_AR_CATALOG,1/10/2023 16:10,77
INT_705512,1058195,221,SCAN_STOREFRONT,1/6/2023 16:58,24
INT_454939,1065140,65,VIEW_AR_CATALOG,1/10/2023 17:22,112
INT_669032,1065140,65,VIEW_AR_CATALOG,1/4/2023 16:51,42
INT_212238,1065140,65,VIEW_AR_CATALOG,1/8/2023 17:27,76
INT_628675,1065140,65,SCAN_STOREFRONT,1/9/2023 15:27,9
INT_164407,1065140,65,VIEW_AR_CATALOG,1/8/2023 16:50,115
INT_533871,1071387,171,ADD_TO_CART,1/5/2023 18:04,118
INT_327473,1071387,171,VIEW_AR_CATALOG,1/11/2023 16:14,117
INT_904321,1071387,171,TRY_ON_VIRTUAL,1/8/2023 17:56,62
INT_144253,1071387,171,VIEW_AR_CATALOG,1/10/2023 19:55,61
INT_125484,1071387,171,TRY_ON_VIRTUAL,1/7/2023 19:35,23
INT_533550,1064254,196,TRY_ON_VIRTUAL,1/6/2023 4:51,95
INT_751791,1064254,196,SCAN_STOREFRONT,1/8/2023 7:29,71
INT_469623,1064254,196,SCAN_STOREFRONT,1/6/2023 3:26,91
INT_251504,1064254,196,VIEW_AR_CATALOG,1/6/2023 5:06,7
INT_677675,1064254,196,SCAN_STOREFRONT,1/7/2023 4:17,82
INT_903490,1072302,66,VIEW_AR_CATALOG,1/11/2023 16:49,74
INT_839220,1072302,66,VIEW_AR_CATALOG,1/11/2023 13:40,51
INT_814634,1072302,66,VIEW_AR_CATALOG,1/8/2023 13:42,7
INT_641056,1072302,66,VIEW_AR_CATALOG,1/8/2023 18:07,70
INT_613522,1072302,66,ADD_TO_CART,1/7/2023 16:37,45
INT_913332,1054089,15,ADD_TO_CART,1/13/2023 17:28,24
INT_338055,1054089,15,TRY_ON_VIRTUAL,1/13/2023 14:55,78
INT_493768,1054089,15,TRY_ON_VIRTUAL,1/7/2023 17:29,29
INT_769801,1054089,15,SCAN_STOREFRONT,1/7/2023 13:32,97
INT_784085,1063744,223,VIEW_AR_CATALOG,1/12/2023 19:09,70
INT_260992,1063744,223,VIEW_AR_CATALOG,1/10/2023 18:28,47
INT_245611,1063744,223,VIEW_AR_CATALOG,1/13/2023 16:28,21
INT_357094,1063744,223,TRY_ON_VIRTUAL,1/8/2023 15:02,5
INT_918532,1057868,31,VIEW_AR_CATALOG,1/8/2023 10:17,17
INT_372898,1057868,31,VIEW_AR_CATALOG,1/14/2023 9:00,87
INT_523391,1057868,31,TRY_ON_VIRTUAL,1/11/2023 9:57,47
INT_589989,1057868,31,ADD_TO_CART,1/8/2023 7:52,41
INT_382397,1069505,91,SCAN_STOREFRONT,1/9/2023 13:34,96
INT_429989,1069505,91,TRY_ON_VIRTUAL,1/13/2023 11:04,56
INT_678316,1069505,91,SCAN_STOREFRONT,1/13/2023 8:57,23
INT_637862,1063291,247,TRY_ON_VIRTUAL,1/10/2023 16:01,49
INT_136626,1063291,247,VIEW_AR_CATALOG,1/11/2023 16:44,104
INT_266650,1063291,247,TRY_ON_VIRTUAL,1/9/2023 19:20,58
INT_637678,1057945,40,VIEW_AR_CATALOG,1/14/2023 19:45,65
INT_842557,1057945,40,VIEW_AR_CATALOG,1/11/2023 18:05,72
INT_129256,1057945,40,ADD_TO_CART,1/13/2023 20:10,67
INT_362266,1057945,40,TRY_ON_VIRTUAL,1/12/2023 19:16,117
INT_422208,1057945,40,SCAN_STOREFRONT,1/12/2023 18:32,60
INT_639310,1060786,67,VIEW_AR_CATALOG,1/12/2023 18:52,49
INT_252738,1060786,67,SCAN_STOREFRONT,1/9/2023 16:17,31
INT_733119,1060786,67,VIEW_AR_CATALOG,1/9/2023 15:36,84
INT_827479,1060786,67,VIEW_AR_CATALOG,1/11/2023 18:08,104
INT_268918,1060786,67,VIEW_AR_CATALOG,1/12/2023 18:10,34
INT_908053,1066644,212,VIEW_AR_CATALOG,1/9/2023 12:07,56
INT_255387,1066644,212,TRY_ON_VIRTUAL,1/9/2023 11:20,64
INT_786731,1066644,212,VIEW_AR_CATALOG,1/13/2023 11:36,32
INT_633293,1066644,212,VIEW_AR_CATALOG,1/11/2023 10:40,30
INT_526179,1066644,212,VIEW_AR_CATALOG,1/10/2023 12:32,101
INT_140868,1055700,39,SCAN_STOREFRONT,1/12/2023 17:14,71
INT_881776,1055700,39,TRY_ON_VIRTUAL,1/14/2023 19:03,55
INT_537703,1055700,39,VIEW_AR_CATALOG,1/12/2023 15:50,34
INT_498864,1074381,135,VIEW_AR_CATALOG,1/12/2023 7:58,61
INT_335839,1074381,135,ADD_TO_CART,1/16/2023 9:20,107
INT_230504,1074381,135,SCAN_STOREFRONT,1/14/2023 10:24,37
INT_755254,1074381,135,SCAN_STOREFRONT,1/16/2023 9:17,119
INT_694446,1074381,135,SCAN_STOREFRONT,1/14/2023 5:51,20
INT_142808,1070438,222,TRY_ON_VIRTUAL,1/13/2023 10:58,108
INT_549847,1070438,222,VIEW_AR_CATALOG,1/17/2023 7:55,66
INT_653512,1070438,222,ADD_TO_CART,1/12/2023 8:12,86
INT_521998,1070438,222,VIEW_AR_CATALOG,1/11/2023 10:27,69
INT_820632,1070438,222,SCAN_STOREFRONT,1/13/2023 8:21,46
INT_939334,1000863,83,VIEW_AR_CATALOG,1/14/2023 3:50,114
INT_814585,1000863,83,TRY_ON_VIRTUAL,1/17/2023 8:11,56
INT_756519,1000863,83,TRY_ON_VIRTUAL,1/14/2023 6:47,114
INT_167601,1066131,238,SCAN_STOREFRONT,1/15/2023 18:05,7
INT_629722,1066131,238,ADD_TO_CART,1/14/2023 18:35,36
INT_532540,1066131,238,VIEW_AR_CATALOG,1/16/2023 16:57,8
INT_934725,1066131,238,TRY_ON_VIRTUAL,1/15/2023 17:41,39
INT_886265,1060819,238,VIEW_AR_CATALOG,1/18/2023 11:23,30
INT_815383,1060819,238,TRY_ON_VIRTUAL,1/14/2023 11:22,44
INT_133209,1060819,238,VIEW_AR_CATALOG,1/16/2023 12:45,110
INT_634606,1060819,238,VIEW_AR_CATALOG,1/13/2023 12:43,7
INT_585974,1060819,238,SCAN_STOREFRONT,1/15/2023 15:03,6
INT_775484,1066420,67,TRY_ON_VIRTUAL,1/19/2023 14:40,101
INT_677180,1066420,67,TRY_ON_VIRTUAL,1/19/2023 15:08,69
INT_167738,1066420,67,VIEW_AR_CATALOG,1/20/2023 16:12,73
INT_509576,1066420,67,TRY_ON_VIRTUAL,1/18/2023 16:10,17
INT_927987,1066420,67,TRY_ON_VIRTUAL,1/20/2023 17:47,111
INT_254784,1057432,197,TRY_ON_VIRTUAL,1/18/2023 17:08,68
INT_876140,1057432,197,VIEW_AR_CATALOG,1/20/2023 14:05,57
INT_713151,1057432,197,TRY_ON_VIRTUAL,1/20/2023 17:05,75
INT_450747,1067553,117,VIEW_AR_CATALOG,1/17/2023 17:53,18
INT_884256,1067553,117,SCAN_STOREFRONT,1/17/2023 15:37,117
INT_386253,1067553,117,VIEW_AR_CATALOG,1/19/2023 13:39,63
INT_845442,1067553,117,TRY_ON_VIRTUAL,1/15/2023 15:35,17
INT_102979,1060011,221,SCAN_STOREFRONT,1/20/2023 8:21,91
INT_602719,1060011,221,VIEW_AR_CATALOG,1/21/2023 6:00,45
INT_256521,1060011,221,SCAN_STOREFRONT,1/19/2023 5:25,49
INT_748888,1060011,221,TRY_ON_VIRTUAL,1/21/2023 5:59,65
INT_674660,1060011,221,SCAN_STOREFRONT,1/20/2023 9:40,73
INT_124835,1065009,221,SCAN_STOREFRONT,1/15/2023 15:22,96
INT_207650,1065009,221,VIEW_AR_CATALOG,1/21/2023 11:58,70
INT_752393,1065009,221,SCAN_STOREFRONT,1/21/2023 11:04,88
INT_522838,1065009,221,SCAN_STOREFRONT,1/21/2023 11:15,72
INT_195522,1065230,30,TRY_ON_VIRTUAL,1/21/2023 15:25,84
INT_924045,1065230,30,TRY_ON_VIRTUAL,1/18/2023 14:44,23
INT_458898,1065230,30,TRY_ON_VIRTUAL,1/17/2023 17:59,25
INT_907026,1065230,30,VIEW_AR_CATALOG,1/16/2023 17:39,5
INT_803595,1063674,161,SCAN_STOREFRONT,1/20/2023 11:37,21
INT_898620,1063674,161,VIEW_AR_CATALOG,1/18/2023 12:57,7
INT_202292,1063674,161,SCAN_STOREFRONT,1/16/2023 10:16,51
INT_475513,1063674,161,SCAN_STOREFRONT,1/17/2023 12:59,39
INT_825501,1063674,161,VIEW_AR_CATALOG,1/16/2023 9:49,115
INT_429062,1067420,40,TRY_ON_VIRTUAL,1/18/2023 15:29,105
INT_921845,1067420,40,VIEW_AR_CATALOG,1/20/2023 15:00,22
INT_111237,1067420,40,TRY_ON_VIRTUAL,1/19/2023 15:29,64
INT_785641,1067420,40,ADD_TO_CART,1/19/2023 15:29,111
INT_978216,1062205,135,ADD_TO_CART,1/22/2023 18:56,110
INT_102990,1062205,135,VIEW_AR_CATALOG,1/22/2023 18:05,10
INT_511420,1062205,135,VIEW_AR_CATALOG,1/23/2023 17:55,116
INT_340402,1057366,93,SCAN_STOREFRONT,1/19/2023 9:54,62
INT_108221,1057366,93,VIEW_AR_CATALOG,1/19/2023 9:12,21
INT_327651,1057366,93,VIEW_AR_CATALOG,1/23/2023 8:48,37
INT_742851,1070803,82,TRY_ON_VIRTUAL,1/23/2023 11:49,8
INT_812547,1070803,82,SCAN_STOREFRONT,1/18/2023 11:50,89
INT_880265,1070803,82,VIEW_AR_CATALOG,1/20/2023 13:41,30
INT_734916,1070803,82,VIEW_AR_CATALOG,1/23/2023 15:34,35
INT_414639,1056240,39,VIEW_AR_CATALOG,1/23/2023 15:10,63
INT_994447,1056240,39,VIEW_AR_CATALOG,1/20/2023 12:58,12
INT_978616,1056240,39,TRY_ON_VIRTUAL,1/22/2023 14:07,112
INT_586058,1056240,39,TRY_ON_VIRTUAL,1/19/2023 11:34,109
INT_267333,1070119,13,SCAN_STOREFRONT,1/25/2023 17:22,93
INT_686356,1070119,13,VIEW_AR_CATALOG,1/25/2023 17:19,68
INT_597403,1070119,13,TRY_ON_VIRTUAL,1/21/2023 18:08,26
INT_827369,1070119,13,VIEW_AR_CATALOG,1/24/2023 16:10,76
INT_135374,1075302,171,VIEW_AR_CATALOG,1/20/2023 13:26,20
INT_505421,1075302,171,VIEW_AR_CATALOG,1/23/2023 15:39,74
INT_424977,1075302,171,VIEW_AR_CATALOG,1/19/2023 12:00,31
INT_883759,1054902,196,SCAN_STOREFRONT,1/25/2023 14:15,67
INT_381106,1054902,196,ADD_TO_CART,1/20/2023 14:00,90
INT_577063,1054902,196,VIEW_AR_CATALOG,1/22/2023 14:32,35
INT_366545,1054902,196,TRY_ON_VIRTUAL,1/24/2023 16:36,33
INT_494436,1054902,196,VIEW_AR_CATALOG,1/22/2023 15:26,60
INT_426571,1064616,143,VIEW_AR_CATALOG,1/22/2023 13:07,90
INT_948196,1064616,143,SCAN_STOREFRONT,1/22/2023 16:07,15
INT_566740,1064616,143,TRY_ON_VIRTUAL,1/21/2023 13:14,30
INT_675845,1064616,143,TRY_ON_VIRTUAL,1/26/2023 12:57,32
INT_916721,1071790,41,VIEW_AR_CATALOG,1/21/2023 15:58,110
INT_868272,1071790,41,VIEW_AR_CATALOG,1/27/2023 16:11,99
INT_871752,1071790,41,VIEW_AR_CATALOG,1/25/2023 15:31,34
INT_177199,1071790,41,SCAN_STOREFRONT,1/26/2023 15:28,51
INT_240540,1071790,41,VIEW_AR_CATALOG,1/24/2023 18:26,116
INT_799562,1055069,145,VIEW_AR_CATALOG,1/24/2023 12:31,114
INT_598135,1055069,145,VIEW_AR_CATALOG,1/24/2023 15:15,67
INT_511168,1055069,145,SCAN_STOREFRONT,1/28/2023 15:50,58
INT_595262,1067617,169,VIEW_AR_CATALOG,1/22/2023 10:07,20
INT_997414,1067617,169,VIEW_AR_CATALOG,1/24/2023 8:02,5
INT_195657,1067617,169,VIEW_AR_CATALOG,1/23/2023 9:44,79
INT_498904,1067617,169,ADD_TO_CART,1/28/2023 10:05,90
INT_108459,1000863,83,TRY_ON_VIRTUAL,1/27/2023 20:32,52
INT_776878,1000863,83,TRY_ON_VIRTUAL,1/21/2023 22:39,77
INT_351115,1000863,83,ADD_TO_CART,1/23/2023 21:22,12
INT_676634,1060831,222,TRY_ON_VIRTUAL,1/26/2023 17:05,64
INT_360582,1060831,222,SCAN_STOREFRONT,1/23/2023 13:18,89
INT_554393,1060831,222,TRY_ON_VIRTUAL,1/29/2023 16:22,49
INT_794638,1060831,222,TRY_ON_VIRTUAL,1/25/2023 14:31,108
INT_607850,1060831,222,VIEW_AR_CATALOG,1/23/2023 17:12,10
INT_668499,1054345,247,VIEW_AR_CATALOG,1/26/2023 18:06,88
INT_338118,1054345,247,SCAN_STOREFRONT,1/24/2023 17:47,55
INT_960242,1054345,247,TRY_ON_VIRTUAL,1/25/2023 18:15,45
